Status,Eggerthella_unclassified___Enterococcus_faecium,Haemophilus_haemolyticus___Streptococcus_parasanguinis,Clostridium_hathewayi___Enterococcus_faecium,Clostridium_hathewayi___Lactococcus_lactis,Haemophilus_haemolyticus___Haemophilus_paraphrohaemolyticus,Actinomyces_odontolyticus___Clostridium_hathewayi,Escherichia_unclassified___Haemophilus_haemolyticus,Akkermansia_muciniphila___Clostridium_difficile,Bacteroides_dorei___Granulicatella_unclassified,Bacteroides_dorei___Dorea_unclassified,Bacteroides_cellulosilyticus___Bacteroides_dorei,Clostridium_hathewayi___Lachnospiraceae_bacterium_9_1_43BFAA,Faecalibacterium_prausnitzii___Haemophilus_haemolyticus,Clostridium_hathewayi___Erysipelotrichaceae_bacterium_21_3,Bacteroides_dorei___Lachnospiraceae_bacterium_2_1_58FAA,Akkermansia_muciniphila___Alistipes_unclassified,Clostridium_clostridioforme___Clostridium_hathewayi,Bacteroides_dorei___Erysipelotrichaceae_bacterium_6_1_45,Akkermansia_muciniphila___Alistipes_onderdonkii,Anaerotruncus_unclassified___Haemophilus_haemolyticus,Clostridium_hathewayi___Enterococcus_faecalis,Clostridium_hathewayi___Collinsella_aerofaciens,Bacteroides_dorei___Roseburia_intestinalis,Bacteroides_vulgatus___Veillonella_parvula,Oscillibacter_unclassified___Streptococcus_salivarius,Akkermansia_muciniphila___Bacteroides_thetaiotaomicron,Eubacterium_eligens___Haemophilus_haemolyticus,Bacteroides_dorei___Eubacterium_rectale,Bacteroides_dorei___Ruminococcus_sp_5_1_39BFAA,Bacteroides_dorei___Dorea_formicigenerans,Clostridium_hathewayi___Enterococcus_casseliflavus,Eggerthella_unclassified___Streptococcus_australis,Collinsella_aerofaciens___Veillonella_unclassified,Actinobacillus_unclassified___Eggerthella_unclassified,Anaerostipes_hadrus___Haemophilus_haemolyticus,Clostridium_hathewayi___Lactobacillus_casei_paracasei,Eggerthella_lenta___Eggerthella_unclassified
none,0,-4.270899437298611,0,0,0,0,4.608329987361635,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.711084814945284,-9.914223942917697,0,9.622534892591446,0,0,0,0,0,0,0,0,1.730255068026334,4.0791374867255685,0,0,0
none,0,0,0,0,0,0,0,-6.148546880521694,0,0,0,0,0,0,-5.79397142997677,0,0,0,0,0,0,0,0,4.698266990474124,0,0,0,0,0,0,0,0,-10.473353198913255,0,0,0,0
none,0,0,2.5796429402446224,-0.06613980250454518,0,-2.5796429402446224,6.456171614260301,10.251159179114696,9.748295267161389,5.305433893706566,-4.086977623562051,2.5796429402446224,10.021709974481404,2.5796429402446224,3.471474069988135,10.251159179114696,3.8627968487919127,6.2678657815785765,1.5099122992390626,4.047950453025348,2.5796429402446224,-7.040596262388884,4.145105365179899,2.2039006820261036,6.976305534555933,4.578920990168697,3.494222807715148,2.9430046362837072,0.9615423547852878,9.748295267161389,2.5796429402446224,0,2.7166334286697635,0,4.957129341411786,2.5796429402446224,0
FA,0,-4.302521019878536,0,0,0,0,10.858606231210878,6.560051341477468,11.306736039396288,5.443826451178763,-11.306736039396288,0,0,0,11.306736039396288,6.560051341477468,0,11.306736039396288,6.560051341477468,0,0,-9.64746302519138,11.306736039396288,2.6160941725245603,-5.111416647397077,6.560051341477468,0,11.306736039396288,11.306736039396288,11.306736039396288,-3.907670113012145,0,0.8294697286421383,4.098626977830453,1.600549864852708,0,0
FA,6.872695745500646,-2.9226522708230402,0,0,3.5600809923234866,0,3.7881069953440654,0,11.542536329899482,11.542536329899482,-11.542536329899482,0,-3.5600809923234866,0,11.542536329899482,0,0,11.542536329899482,0,-3.5600809923234866,-6.495092887387383,0,11.542536329899482,-1.1810770922396878,0,0,-3.5600809923234866,11.542536329899482,11.542536329899482,11.542536329899482,0,6.872695745500646,-9.645652159086707,-6.872695745500646,-3.5600809923234866,0,-5.794739760003283
none,0,-5.528469431342136,0,0,0,0,8.817605565628208,5.856469434287369,7.412492210018479,1.4806596156405507,-1.1447135563532351,0,8.927933027401721,0,7.412492210018479,5.856469434287369,0,7.412492210018479,5.856469434287369,0,0,-6.938207305682687,-0.11308504714693299,-0.045083113748593216,-2.1444682248969085,1.2066233170476488,3.298021866514514,0.8784529019356517,7.412492210018479,7.412492210018479,0,0,-3.3116463129886258,4.405144844850532,0,0,0
none,3.879048709336186,-1.4490952623589208,0,0,4.238576722257325,0,2.819290830851851,0,0,-5.64984160884369,0,0,7.96393131983181,0,-7.744493388391501,0,6.233528956380241,0,0,0.4635727389154451,0,0,0,7.510255821998087,-5.938912088321697,0,-4.238576722257325,-7.1815151009020814,-9.82232469698861,0,0,0.5349231753450508,-6.914982376714385,0.370859578930689,1.326114796945766,0,-3.879048709336186
none,0,0,0,0,0,0,6.068162153664016,9.760699648864382,4.077810751704135,4.077810751704135,-4.077810751704135,0,0,0,4.077810751704135,9.760699648864382,4.079501369182042,4.077810751704135,9.760699648864382,0,-7.642589667868099,0,4.077810751704135,-0.12102484998458866,0,9.760699648864382,0,4.077810751704135,4.077810751704135,4.077810751704135,0,0,0,0,0,-5.860505003045079,0
none,1.7147980826613873,0,0,0,0,0,10.15088219343278,6.866693446753824,7.456418794513132,7.456418794513132,-7.456418794513132,0,8.44840520795252,0,7.456418794513132,2.7399920801379554,0,7.456418794513132,6.866693446753824,0,-4.122053798219322,-8.745807990831215,-1.082321830786517,0.3639937437993538,3.8176698761496093,6.866693446753824,5.821707059171038,0.661931245465478,7.456418794513132,7.456418794513132,0,1.7147980826613873,1.1755922301169777,-1.7147980826613873,0,0,-1.7147980826613873
none,0,0,0,0,0,0,7.291559588308656,5.358582644930233,5.750959568670766,5.750959568670766,-5.750959568670766,0,9.33739324667061,0,5.750959568670766,5.358582644930233,0,5.750959568670766,5.358582644930233,0,0,0,-5.642408191876993,-2.579842134028084,-9.920772512256784,5.358582644930233,0,-5.092073374772324,5.750959568670766,-2.2021720209466866,-7.113651469823105,0,-9.824453837813525,0,6.463599347071611,0,0
none,0,-5.903674580744514,0,-9.826283558363915,0,0,8.072496969188876,0,-3.721447606423965,0,0,0,11.008571245666966,0,0,0,0,0,0,0,0,0,-10.731763792033238,0.6665743344686638,-4.870595326616523,0,0,-10.850457572599419,0,-6.728597701449282,0,0,-8.169572176697276,4.765150568508877,7.670019374274904,0,0
FA,8.610829202277971,0,8.494905711124238,8.494905711124238,0,-8.49490571112424,9.163157408877094,11.4601637603858,0,-6.90168662536108,0,8.494905711124238,0,8.494905711124238,-4.93042761290308,11.4601637603858,-8.49490571112424,-5.332989961353283,11.4601637603858,0,2.810876813365867,8.494905711124238,0,-12.27219555050781,0,11.4601637603858,0,0,0,0,8.494905711124238,8.610829202277971,-7.273347625293811,-8.610829202277971,0,2.437996910544257,-2.373048489603216
FA,8.131650804500728,-6.045896128574166,10.013728122825357,10.013728122825357,0,-5.896468986575539,8.546459788310976,11.768382312018518,2.208504964082596,-2.3754004367504673,-2.208504964082596,10.013728122825357,3.6740233672551867,10.013728122825357,-3.2666523042067865,11.768382312018518,-10.013728122825357,2.208504964082596,11.768382312018518,0,4.850202070245784,10.013728122825357,2.208504964082596,-7.335380676724743,-4.4764545604138855,11.768382312018518,0,2.208504964082596,2.208504964082596,2.208504964082596,10.013728122825357,8.131650804500728,-7.3646825634695094,-8.131650804500728,0,1.7381035845083201,-1.520847351881238
FA,0,0,8.411656498984065,8.411656498984065,0,-8.411656498984065,8.701454974342225,11.104538889800612,11.133153239706598,4.496587990169051,-11.133153239706598,8.411656498984065,4.0702258445905795,8.411656498984065,11.133153239706598,11.104538889800612,-2.52085588391093,11.133153239706598,1.6664797372489182,0,8.411656498984065,1.1385225050108145,11.133153239706598,6.208316276895782,-3.899053477193891,1.0790942556554557,8.750178019913067,8.334860279719107,11.133153239706598,11.133153239706598,8.411656498984065,0,1.9964068987033767,0,0,8.411656498984065,0
none,0,-5.124749025253682,0,0,0,0,0,0,3.9391810280347364,3.9391810280347364,-3.9391810280347364,0,10.07805010388294,0,3.9391810280347364,0,0,3.9391810280347364,-9.63629468891398,0,0,-8.17084488987514,-3.769230423195586,3.545204879836524,0,0,0,-4.932901208747448,3.9391810280347364,-5.156148722773792,0,0,-0.08317545615115278,0,4.446795087418512,0,0
none,5.854385041820454,-7.380237931553263,4.721909156462055,4.721909156462055,0,-4.721909156462055,8.738869018218452,4.130186489216613,3.9984172115854895,3.9984172115854895,-3.9984172115854895,4.721909156462055,3.15346401815754,4.721909156462055,3.9984172115854895,4.130186489216613,-4.721909156462055,3.9984172115854895,-4.460394150823485,0,4.721909156462055,-5.871932544813601,3.9984172115854895,9.738974063580788,-6.3282680380681295,4.130186489216613,0,2.0936261766717927,3.9984172115854895,3.9984172115854895,4.721909156462055,5.854385041820454,4.148038121674421,-5.854385041820454,0,4.721909156462055,-5.854385041820454
none,0,0,0,0,-6.73680143554731,0,8.374475109032712,0,3.4686097302091263,3.4686097302091263,-3.4686097302091263,0,11.934138231188104,0,3.4686097302091263,0,0,3.4686097302091263,0,0,-5.3655763290988485,-11.682244149500432,3.4686097302091263,8.593329985213764,-3.745497557530027,0,0,3.4686097302091263,3.4686097302091263,3.4686097302091263,0,0,2.724316498723967,5.018649262550036,3.675673776148988,0,0
none,6.1721725173614015,-1.8565761072073936,0,0,1.4262719436405122,0,0.9727456112489984,0,3.6734040546359292,3.6734040546359292,-3.6734040546359292,0,-4.591541145753699,0,3.6734040546359292,0,0,3.6734040546359292,0,-6.680199900545899,0,0,-8.964963353767727,7.230821402246719,-10.87936582952606,0,3.982329720659851,-7.5859474385933385,3.6734040546359292,3.6734040546359292,-6.720423372557939,-0.7866438859429725,-9.858382498306597,1.476229341864062,-6.680199900545899,0,-2.7699212332260426
FA,7.483205955098443,0,6.85672356966896,6.85672356966896,0,-6.85672356966896,9.80629889973037,3.4135473066681428,0,0,0,6.85672356966896,10.633234069991746,6.85672356966896,0,3.4135473066681428,-6.85672356966896,-3.675169272450059,3.4135473066681428,0,6.85672356966896,-2.8794236129594903,-8.744244703549237,-11.171630760420733,0,3.4135473066681428,9.462901511446143,-7.460258591539218,0,0,2.0504716235200067,7.483205955098443,9.73614718262845,-7.483205955098443,0,6.85672356966896,-7.483205955098443
FA,6.645846479894357,0,9.160050321436088,9.160050321436088,0,-9.160050321436088,8.295709315545132,9.39213689948411,4.29841082073496,4.29841082073496,-4.29841082073496,9.160050321436088,9.596079221835655,9.160050321436088,-5.70434151451982,5.580381341587327,-9.160050321436088,-0.8046486967671672,9.39213689948411,0,9.160050321436088,-0.37821260817239183,4.29841082073496,1.9823947802632582,9.83043696153284,6.225652574101244,8.571374886630329,-0.29713917864410105,4.29841082073496,4.29841082073496,9.160050321436088,6.645846479894357,9.53826292960848,-6.645846479894357,8.668870156105447,9.160050321436088,-6.645846479894357
none,6.53546732961014,-3.8030205155714842,9.360526296853303,9.360526296853303,0,-9.360526296853303,0,1.0578886395647424,3.5915854535221747,3.5915854535221747,-3.5915854535221747,6.170445550223196,7.84437983105384,2.9411890093004347,3.5915854535221747,1.0578886395647424,-1.2039314948144153,3.5915854535221747,-11.09476511217751,0,5.886723878987512,-0.621468482497997,-1.7585874452155879,-7.047872545745737,4.018904042828339,1.0578886395647424,5.755030104091644,-3.3343752438858827,3.5915854535221747,3.5915854535221747,9.360526296853303,6.53546732961014,2.0418738180355067,-6.53546732961014,5.023768317783599,9.360526296853303,-5.323428010218139
