numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions,methStat,reject,Distr
1275,3.0799999999999983,permDispF,2.983753521636523,11,150,Empirical,PermDisp2,0.152317880794702,scenario3,Unbalanced,50,PERMDISP2,0,same
8,888.845,testStat,3.897325901046509,11,150,Empirical,selProPerm,0.23178807947019867,scenario3,Unbalanced,50,selEnergyPerm,0,same
11325,1.6189999999999998,R,0.006368589743589716,12,150,Empirical,ANOSIM,0.2781456953642384,scenario3,Balanced,150,ANOSIM,0,same
11325,153.477,estat,273.6818643127947,12,150,Empirical,Energy_Aitch_ALL,0.36423841059602646,scenario3,Balanced,150,Energy,0,same
11325,7.095000000000002,permDispF,3.2556647768143065,12,150,Empirical,PermDisp2,0.046357615894039736,scenario3,Balanced,150,PERMDISP2,1,same
20,5308.264,testStat,4.097802422752643,12,150,Empirical,selProPerm,0.5298013245033113,scenario3,Balanced,150,selEnergyPerm,0,same
31375,1.5679999999999978,R,0.00952323717948718,12,150,Empirical,ANOSIM,0.3576158940397351,scenario3,Balanced,250,ANOSIM,0,same
31375,293.674,estat,476.0361559787839,12,150,Empirical,Energy_Aitch_ALL,0.2119205298013245,scenario3,Balanced,250,Energy,0,same
31375,4.774999999999981,permDispF,0.22177360110809155,12,150,Empirical,PermDisp2,0.609271523178808,scenario3,Balanced,250,PERMDISP2,0,same
12,10290.956999999999,testStat,5.538375768212377,12,150,Empirical,selProPerm,0.26490066225165565,scenario3,Balanced,250,selEnergyPerm,0,same
1275,1.3299999999999983,R,-0.008791666666666694,12,150,Empirical,ANOSIM,0.6688741721854304,scenario3,Balanced,50,ANOSIM,0,same
1275,14.639000000000003,estat,91.32651674111116,12,150,Empirical,Energy_Aitch_ALL,0.5364238410596026,scenario3,Balanced,50,Energy,0,same
1275,5.186000000000007,permDispF,0.5462299530682688,12,150,Empirical,PermDisp2,0.44370860927152317,scenario3,Balanced,50,PERMDISP2,0,same
9,1482.367,testStat,2.503658105341098,12,150,Empirical,selProPerm,0.6622516556291391,scenario3,Balanced,50,selEnergyPerm,0,same
11325,1.5990000000000038,R,-0.07410799319727888,12,150,Empirical,ANOSIM,0.9139072847682119,scenario3,Unbalanced,150,ANOSIM,0,same
11325,154.578,estat,280.5009045623517,12,150,Empirical,Energy_Aitch_ALL,0.304635761589404,scenario3,Unbalanced,150,Energy,0,same
11325,7.337999999999997,permDispF,6.624508814237916,12,150,Empirical,PermDisp2,0.046357615894039736,scenario3,Unbalanced,150,PERMDISP2,1,same
14,4941.024,testStat,4.2311756093728805,12,150,Empirical,selProPerm,0.47019867549668876,scenario3,Unbalanced,150,selEnergyPerm,0,same
31375,1.453000000000003,R,-0.05766751700680274,12,150,Empirical,ANOSIM,0.8741721854304636,scenario3,Unbalanced,250,ANOSIM,0,same
31375,276.259,estat,458.38010459228684,12,150,Empirical,Energy_Aitch_ALL,0.37748344370860926,scenario3,Unbalanced,250,Energy,0,same
31375,4.5870000000000175,permDispF,7.478265438495646,12,150,Empirical,PermDisp2,0.09271523178807947,scenario3,Unbalanced,250,PERMDISP2,0,same
40,9219.542000000001,testStat,3.207372743584565,12,150,Empirical,selProPerm,0.9735099337748344,scenario3,Unbalanced,250,selEnergyPerm,0,same
1275,1.277000000000001,R,-0.006628401360544241,12,150,Empirical,ANOSIM,0.5629139072847682,scenario3,Unbalanced,50,ANOSIM,0,same
1275,14.802999999999997,estat,86.70503174913684,12,150,Empirical,Energy_Aitch_ALL,0.6622516556291391,scenario3,Unbalanced,50,Energy,0,same
1275,5.320999999999998,permDispF,0.42690351673553983,12,150,Empirical,PermDisp2,0.5761589403973509,scenario3,Unbalanced,50,PERMDISP2,0,same
8,1458.1200000000001,testStat,3.8918896591830996,12,150,Empirical,selProPerm,0.23178807947019867,scenario3,Unbalanced,50,selEnergyPerm,0,same
11325,1.708000000000002,R,0.0046153846153845135,13,150,Empirical,ANOSIM,0.40397350993377484,scenario3,Balanced,150,ANOSIM,0,same
11325,162.89000000000001,estat,281.12236842962716,13,150,Empirical,Energy_Aitch_ALL,0.3841059602649007,scenario3,Balanced,150,Energy,0,same
11325,7.528999999999989,permDispF,4.401108522028247e-4,13,150,Empirical,PermDisp2,0.9602649006622517,scenario3,Balanced,150,PERMDISP2,0,same
10,5349.303,testStat,3.891494253854403,13,150,Empirical,selProPerm,0.5562913907284768,scenario3,Balanced,150,selEnergyPerm,0,same
31375,1.9960000000000022,R,-0.009916666666666641,13,150,Empirical,ANOSIM,0.7814569536423841,scenario3,Balanced,250,ANOSIM,0,same
31375,407.75000000000006,estat,447.4078230744351,13,150,Empirical,Energy_Aitch_ALL,0.7152317880794702,scenario3,Balanced,250,Energy,0,same
31375,7.431999999999995,permDispF,0.25012135958929793,13,150,Empirical,PermDisp2,0.6357615894039735,scenario3,Balanced,250,PERMDISP2,0,same
17,15231.532000000001,testStat,3.7659001537475794,13,150,Empirical,selProPerm,0.7417218543046358,scenario3,Balanced,250,selEnergyPerm,0,same
1275,0.8150000000000013,R,-0.016555288461538538,13,150,Empirical,ANOSIM,0.8211920529801324,scenario3,Balanced,50,ANOSIM,0,same
1275,8.940999999999999,estat,82.52636023263506,13,150,Empirical,Energy_Aitch_ALL,0.7549668874172185,scenario3,Balanced,50,Energy,0,same
1275,3.2639999999999993,permDispF,1.185509922908798,13,150,Empirical,PermDisp2,0.2582781456953642,scenario3,Balanced,50,PERMDISP2,0,same
9,1283.5810000000001,testStat,3.2762049801649997,13,150,Empirical,selProPerm,0.39072847682119205,scenario3,Balanced,50,selEnergyPerm,0,same
11325,1.7989999999999995,R,0.07661139455782318,13,150,Empirical,ANOSIM,0.08609271523178808,scenario3,Unbalanced,150,ANOSIM,0,same
11325,166.801,estat,253.40948168555997,13,150,Empirical,Energy_Aitch_ALL,0.9271523178807947,scenario3,Unbalanced,150,Energy,0,same
11325,7.375000000000014,permDispF,0.28890683429255987,13,150,Empirical,PermDisp2,0.8013245033112583,scenario3,Unbalanced,150,PERMDISP2,0,same
51,6006.888000000001,testStat,52.5423753596491,13,150,Empirical,selProPerm,0.4304635761589404,scenario3,Unbalanced,150,selEnergyPerm,0,same
31375,2.2149999999999963,R,0.14188520408163258,13,150,Empirical,ANOSIM,0.006622516556291391,scenario3,Unbalanced,250,ANOSIM,1,same
31375,413.22799999999995,estat,464.55928842579084,13,150,Empirical,Energy_Aitch_ALL,0.3443708609271523,scenario3,Unbalanced,250,Energy,0,same
31375,7.524000000000022,permDispF,0.9132393971426245,13,150,Empirical,PermDisp2,0.6887417218543046,scenario3,Unbalanced,250,PERMDISP2,0,same
80,17993.857,testStat,177.34820949835031,13,150,Empirical,selProPerm,0.059602649006622516,scenario3,Unbalanced,250,selEnergyPerm,0,same
1275,1.2669999999999995,R,-0.07320408163265302,13,150,Empirical,ANOSIM,0.8675496688741722,scenario3,Unbalanced,50,ANOSIM,0,same
1275,14.293000000000003,estat,78.7578124876454,13,150,Empirical,Energy_Aitch_ALL,0.8940397350993378,scenario3,Unbalanced,50,Energy,0,same
1275,5.178000000000004,permDispF,2.296993899064812,13,150,Empirical,PermDisp2,0.2582781456953642,scenario3,Unbalanced,50,PERMDISP2,0,same
7,1394.261,testStat,3.0844522690891525,13,150,Empirical,selProPerm,0.46357615894039733,scenario3,Unbalanced,50,selEnergyPerm,0,same
11325,0.9800000000000004,R,0.003918269230769344,14,150,Empirical,ANOSIM,0.3841059602649007,scenario3,Balanced,150,ANOSIM,0,same
11325,94.64999999999999,estat,278.37925869105334,14,150,Empirical,Energy_Aitch_ALL,0.32450331125827814,scenario3,Balanced,150,Energy,0,same
11325,4.1989999999999945,permDispF,0.6904888317631073,14,150,Empirical,PermDisp2,0.44370860927152317,scenario3,Balanced,150,PERMDISP2,0,same
6,2758.3410000000003,testStat,4.2168840634679485,14,150,Empirical,selProPerm,0.3509933774834437,scenario3,Balanced,150,selEnergyPerm,0,same
31375,1.5579999999999963,R,-0.009955929487179525,14,150,Empirical,ANOSIM,0.7284768211920529,scenario3,Balanced,250,ANOSIM,0,same
31375,296.43399999999997,estat,448.4659414043392,14,150,Empirical,Energy_Aitch_ALL,0.5960264900662252,scenario3,Balanced,250,Energy,0,same
31375,4.782999999999976,permDispF,0.08562469792789833,14,150,Empirical,PermDisp2,0.7748344370860927,scenario3,Balanced,250,PERMDISP2,0,same
16,9455.331,testStat,3.814061121720551,14,150,Empirical,selProPerm,0.7682119205298014,scenario3,Balanced,250,selEnergyPerm,0,same
1275,0.7300000000000004,R,-0.009750801282051195,14,150,Empirical,ANOSIM,0.7152317880794702,scenario3,Balanced,50,ANOSIM,0,same
1275,8.792000000000002,estat,86.42834871007835,14,150,Empirical,Energy_Aitch_ALL,0.7218543046357616,scenario3,Balanced,50,Energy,0,same
1275,3.1430000000000007,permDispF,1.9615594853334137,14,150,Empirical,PermDisp2,0.17218543046357615,scenario3,Balanced,50,PERMDISP2,0,same
8,886.497,testStat,2.5664567983020183,14,150,Empirical,selProPerm,0.6225165562913907,scenario3,Balanced,50,selEnergyPerm,0,same
11325,1.8149999999999977,R,0.013420068027210883,14,150,Empirical,ANOSIM,0.4503311258278146,scenario3,Unbalanced,150,ANOSIM,0,same
11325,165.035,estat,303.12131419557176,14,150,Empirical,Energy_Aitch_ALL,0.019867549668874173,scenario3,Unbalanced,150,Energy,1,same
11325,7.748999999999999,permDispF,2.753145005671228,14,150,Empirical,PermDisp2,0.24503311258278146,scenario3,Unbalanced,150,PERMDISP2,0,same
13,5054.644,testStat,4.821192312312395,14,150,Empirical,selProPerm,0.33112582781456956,scenario3,Unbalanced,150,selEnergyPerm,0,same
31375,2.4750000000000014,R,0.03979846938775508,14,150,Empirical,ANOSIM,0.23178807947019867,scenario3,Unbalanced,250,ANOSIM,0,same
31375,455.074,estat,433.9982877717145,14,150,Empirical,Energy_Aitch_ALL,0.8013245033112583,scenario3,Unbalanced,250,Energy,0,same
31375,8.045000000000023,permDispF,0.14356125097479508,14,150,Empirical,PermDisp2,0.9139072847682119,scenario3,Unbalanced,250,PERMDISP2,0,same
93,18473.161,testStat,94.86742618473542,14,150,Empirical,selProPerm,0.5033112582781457,scenario3,Unbalanced,250,selEnergyPerm,0,same
1275,0.8120000000000012,R,-0.04273809523809528,14,150,Empirical,ANOSIM,0.7880794701986755,scenario3,Unbalanced,50,ANOSIM,0,same
1275,9.202000000000005,estat,86.15280227537845,14,150,Empirical,Energy_Aitch_ALL,0.7284768211920529,scenario3,Unbalanced,50,Energy,0,same
1275,3.3279999999999994,permDispF,1.4329830215434989,14,150,Empirical,PermDisp2,0.32450331125827814,scenario3,Unbalanced,50,PERMDISP2,0,same
19,925.704,testStat,2.411940903201692,14,150,Empirical,selProPerm,0.7284768211920529,scenario3,Unbalanced,50,selEnergyPerm,0,same
11325,1.7000000000000028,R,0.004280448717948626,15,150,Empirical,ANOSIM,0.3708609271523179,scenario3,Balanced,150,ANOSIM,0,same
11325,162.287,estat,283.293086148841,15,150,Empirical,Energy_Aitch_ALL,0.2119205298013245,scenario3,Balanced,150,Energy,0,same
11325,7.412000000000013,permDispF,2.052495891588735,15,150,Empirical,PermDisp2,0.19205298013245034,scenario3,Balanced,150,PERMDISP2,0,same
7,3582.4240000000004,testStat,6.320612044398827,15,150,Empirical,selProPerm,0.0728476821192053,scenario3,Balanced,150,selEnergyPerm,0,same
31375,1.6419999999999995,R,-0.0014687500000000403,15,150,Empirical,ANOSIM,0.5629139072847682,scenario3,Balanced,250,ANOSIM,0,same
31375,309.924,estat,458.9192525703288,15,150,Empirical,Energy_Aitch_ALL,0.423841059602649,scenario3,Balanced,250,Energy,0,same
31375,4.900000000000002,permDispF,1.9949335025666188,15,150,Empirical,PermDisp2,0.16556291390728478,scenario3,Balanced,250,PERMDISP2,0,same
17,11853.24,testStat,8.019798454957366,15,150,Empirical,selProPerm,0.013245033112582781,scenario3,Balanced,250,selEnergyPerm,1,same
1275,1.1999999999999993,R,-0.0011290064102564442,15,150,Empirical,ANOSIM,0.543046357615894,scenario3,Balanced,50,ANOSIM,0,same
1275,14.214000000000002,estat,94.4965432488192,15,150,Empirical,Energy_Aitch_ALL,0.36423841059602646,scenario3,Balanced,50,Energy,0,same
1275,5.045000000000002,permDispF,1.0203301960909135,15,150,Empirical,PermDisp2,0.2913907284768212,scenario3,Balanced,50,PERMDISP2,0,same
12,1427.6190000000001,testStat,2.867731339414319,15,150,Empirical,selProPerm,0.5827814569536424,scenario3,Balanced,50,selEnergyPerm,0,same
11325,1.6149999999999984,R,0.07532568027210881,15,150,Empirical,ANOSIM,0.09271523178807947,scenario3,Unbalanced,150,ANOSIM,0,same
11325,156.848,estat,267.3622786027778,15,150,Empirical,Energy_Aitch_ALL,0.543046357615894,scenario3,Unbalanced,150,Energy,0,same
11325,7.369000000000021,permDispF,0.06666752984960944,15,150,Empirical,PermDisp2,0.8940397350993378,scenario3,Unbalanced,150,PERMDISP2,0,same
53,6065.019,testStat,99.25347275915557,15,150,Empirical,selProPerm,0.013245033112582781,scenario3,Unbalanced,150,selEnergyPerm,1,same
31375,2.0350000000000037,R,0.011952380952380978,15,150,Empirical,ANOSIM,0.4966887417218543,scenario3,Unbalanced,250,ANOSIM,0,same
31375,385.817,estat,457.5094493982746,15,150,Empirical,Energy_Aitch_ALL,0.4966887417218543,scenario3,Unbalanced,250,Energy,0,same
31375,6.971000000000018,permDispF,1.900254540310189,15,150,Empirical,PermDisp2,0.46357615894039733,scenario3,Unbalanced,250,PERMDISP2,0,same
76,14434.811000000002,testStat,88.91285280363951,15,150,Empirical,selProPerm,0.7350993377483444,scenario3,Unbalanced,250,selEnergyPerm,0,same
1275,0.7300000000000004,R,0.0016054421768706539,15,150,Empirical,ANOSIM,0.5165562913907285,scenario3,Unbalanced,50,ANOSIM,0,same
1275,8.662999999999997,estat,101.32972493115943,15,150,Empirical,Energy_Aitch_ALL,0.11258278145695365,scenario3,Unbalanced,50,Energy,0,same
1275,3.161999999999999,permDispF,1.5112586280298343,15,150,Empirical,PermDisp2,0.3509933774834437,scenario3,Unbalanced,50,PERMDISP2,0,same
8,883.258,testStat,3.5972367574086785,15,150,Empirical,selProPerm,0.2980132450331126,scenario3,Unbalanced,50,selEnergyPerm,0,same
11325,0.963000000000001,R,-0.007241185897435894,16,150,Empirical,ANOSIM,0.695364238410596,scenario3,Balanced,150,ANOSIM,0,same
11325,94.969,estat,270.06816594517545,16,150,Empirical,Energy_Aitch_ALL,0.5960264900662252,scenario3,Balanced,150,Energy,0,same
11325,4.2300000000000075,permDispF,0.047093070969595606,16,150,Empirical,PermDisp2,0.7814569536423841,scenario3,Balanced,150,PERMDISP2,0,same
8,2895.0310000000004,testStat,6.9905154232356,16,150,Empirical,selProPerm,0.06622516556291391,scenario3,Balanced,150,selEnergyPerm,0,same
31375,2.2789999999999964,R,0.013928685897435945,16,150,Empirical,ANOSIM,0.18543046357615894,scenario3,Balanced,250,ANOSIM,0,same
31375,418.453,estat,469.18212052077024,16,150,Empirical,Energy_Aitch_ALL,0.23841059602649006,scenario3,Balanced,250,Energy,0,same
31375,7.3840000000000146,permDispF,0.8763141064506609,16,150,Empirical,PermDisp2,0.31788079470198677,scenario3,Balanced,250,PERMDISP2,0,same
15,13112.215,testStat,5.861056469584934,16,150,Empirical,selProPerm,0.2052980132450331,scenario3,Balanced,250,selEnergyPerm,0,same
1275,1.3599999999999994,R,0.013084134615384662,16,150,Empirical,ANOSIM,0.2119205298013245,scenario3,Balanced,50,ANOSIM,0,same
1275,16.461999999999996,estat,103.95380057958675,16,150,Empirical,Energy_Aitch_ALL,0.11920529801324503,scenario3,Balanced,50,Energy,0,same
1275,5.795999999999999,permDispF,3.4340298428689797,16,150,Empirical,PermDisp2,0.09271523178807947,scenario3,Balanced,50,PERMDISP2,0,same
7,1510.93,testStat,4.7723922265787095,16,150,Empirical,selProPerm,0.1456953642384106,scenario3,Balanced,50,selEnergyPerm,0,same
11325,1.0209999999999972,R,0.009899659863945493,16,150,Empirical,ANOSIM,0.48344370860927155,scenario3,Unbalanced,150,ANOSIM,0,same
11325,142.831,estat,258.73717983049033,16,150,Empirical,Energy_Aitch_ALL,0.8278145695364238,scenario3,Unbalanced,150,Energy,0,same
11325,6.650999999999993,permDispF,0.4204958038351838,16,150,Empirical,PermDisp2,0.6688741721854304,scenario3,Unbalanced,150,PERMDISP2,0,same
43,3840.061,testStat,72.3924759848596,16,150,Empirical,selProPerm,0.10596026490066225,scenario3,Unbalanced,150,selEnergyPerm,0,same
31375,2.4819999999999993,R,-0.02211819727891147,16,150,Empirical,ANOSIM,0.6622516556291391,scenario3,Unbalanced,250,ANOSIM,0,same
31375,284.979,estat,468.90555077946686,16,150,Empirical,Energy_Aitch_ALL,0.2781456953642384,scenario3,Unbalanced,250,Energy,0,same
31375,5.173999999999992,permDispF,3.7089640431304316,16,150,Empirical,PermDisp2,0.25165562913907286,scenario3,Unbalanced,250,PERMDISP2,0,same
47,10232.212,testStat,99.85787456863035,16,150,Empirical,selProPerm,0.13245033112582782,scenario3,Unbalanced,250,selEnergyPerm,0,same
1275,1.129999999999999,R,-0.026193877551020393,16,150,Empirical,ANOSIM,0.6423841059602649,scenario3,Unbalanced,50,ANOSIM,0,same
1275,13.911000000000001,estat,96.1079260772258,16,150,Empirical,Energy_Aitch_ALL,0.304635761589404,scenario3,Unbalanced,50,Energy,0,same
1275,5.125999999999998,permDispF,1.5132504504106241,16,150,Empirical,PermDisp2,0.2980132450331126,scenario3,Unbalanced,50,PERMDISP2,0,same
14,1344.969,testStat,3.503838906022175,16,150,Empirical,selProPerm,0.37748344370860926,scenario3,Unbalanced,50,selEnergyPerm,0,same
11325,0.9239999999999995,R,0.0054671474358974305,17,150,Empirical,ANOSIM,0.33774834437086093,scenario3,Balanced,150,ANOSIM,0,same
11325,93.72999999999999,estat,272.8982323273897,17,150,Empirical,Energy_Aitch_ALL,0.5099337748344371,scenario3,Balanced,150,Energy,0,same
11325,4.161000000000005,permDispF,2.1817375842451314,17,150,Empirical,PermDisp2,0.17218543046357615,scenario3,Balanced,150,PERMDISP2,0,same
7,3178.639,testStat,5.05491883561737,17,150,Empirical,selProPerm,0.2052980132450331,scenario3,Balanced,150,selEnergyPerm,0,same
31375,1.538999999999998,R,0.004856570512820586,17,150,Empirical,ANOSIM,0.31125827814569534,scenario3,Balanced,250,ANOSIM,0,same
31375,426.64000000000004,estat,456.09156214052405,17,150,Empirical,Energy_Aitch_ALL,0.41721854304635764,scenario3,Balanced,250,Energy,0,same
31375,7.516000000000009,permDispF,1.4954501482411087,17,150,Empirical,PermDisp2,0.23841059602649006,scenario3,Balanced,250,PERMDISP2,0,same
17,11352.648,testStat,5.869219178768256,17,150,Empirical,selProPerm,0.271523178807947,scenario3,Balanced,250,selEnergyPerm,0,same
1275,1.365000000000002,R,-0.005042467948717935,17,150,Empirical,ANOSIM,0.6490066225165563,scenario3,Balanced,50,ANOSIM,0,same
1275,16.433999999999997,estat,86.91065049819912,17,150,Empirical,Energy_Aitch_ALL,0.5165562913907285,scenario3,Balanced,50,Energy,0,same
1275,5.820999999999998,permDispF,4.359731858512504,17,150,Empirical,PermDisp2,0.046357615894039736,scenario3,Balanced,50,PERMDISP2,1,same
5,1510.4630000000002,testStat,3.7077012489074526,17,150,Empirical,selProPerm,0.16556291390728478,scenario3,Balanced,50,selEnergyPerm,0,same
11325,0.9369999999999976,R,-0.07581462585034016,17,150,Empirical,ANOSIM,0.8940397350993378,scenario3,Unbalanced,150,ANOSIM,0,same
11325,94.57100000000001,estat,253.94007746989928,17,150,Empirical,Energy_Aitch_ALL,0.9139072847682119,scenario3,Unbalanced,150,Energy,0,same
11325,4.2769999999999975,permDispF,3.4347776955705918,17,150,Empirical,PermDisp2,0.2185430463576159,scenario3,Unbalanced,150,PERMDISP2,0,same
21,2824.6980000000003,testStat,3.6767507236222485,17,150,Empirical,selProPerm,0.7086092715231788,scenario3,Unbalanced,150,selEnergyPerm,0,same
31375,1.5799999999999983,R,0.050171768707482904,17,150,Empirical,ANOSIM,0.17218543046357615,scenario3,Unbalanced,250,ANOSIM,0,same
31375,297.63599999999997,estat,461.17480853268574,17,150,Empirical,Energy_Aitch_ALL,0.36423841059602646,scenario3,Unbalanced,250,Energy,0,same
31375,4.846000000000032,permDispF,0.4655905678029152,17,150,Empirical,PermDisp2,0.8675496688741722,scenario3,Unbalanced,250,PERMDISP2,0,same
66,12856.914999999999,testStat,153.86026051767496,17,150,Empirical,selProPerm,0.059602649006622516,scenario3,Unbalanced,250,selEnergyPerm,0,same
1275,1.3399999999999999,R,0.07107908163265311,17,150,Empirical,ANOSIM,0.12582781456953643,scenario3,Unbalanced,50,ANOSIM,0,same
1275,16.4,estat,102.05419401884818,17,150,Empirical,Energy_Aitch_ALL,0.07947019867549669,scenario3,Unbalanced,50,Energy,0,same
1275,5.936,permDispF,0.04971701577410847,17,150,Empirical,PermDisp2,0.847682119205298,scenario3,Unbalanced,50,PERMDISP2,0,same
3,1554.2859999999998,testStat,7.27031864695109,17,150,Empirical,selProPerm,0.019867549668874173,scenario3,Unbalanced,50,selEnergyPerm,1,same
11325,1.5459999999999994,R,0.011333333333333244,18,150,Empirical,ANOSIM,0.17880794701986755,scenario3,Balanced,150,ANOSIM,0,same
11325,155.108,estat,284.2819568422874,18,150,Empirical,Energy_Aitch_ALL,0.1986754966887417,scenario3,Balanced,150,Energy,0,same
11325,7.176000000000002,permDispF,0.7546625342512221,18,150,Empirical,PermDisp2,0.3443708609271523,scenario3,Balanced,150,PERMDISP2,0,same
9,5041.319,testStat,4.7150323678622845,18,150,Empirical,selProPerm,0.33774834437086093,scenario3,Balanced,150,selEnergyPerm,0,same
31375,1.5169999999999995,R,0.015644230769230834,18,150,Empirical,ANOSIM,0.1456953642384106,scenario3,Balanced,250,ANOSIM,0,same
31375,299.13,estat,469.07490593740135,18,150,Empirical,Energy_Aitch_ALL,0.2185430463576159,scenario3,Balanced,250,Energy,0,same
31375,4.658000000000023,permDispF,0.17723031884481436,18,150,Empirical,PermDisp2,0.7019867549668874,scenario3,Balanced,250,PERMDISP2,0,same
9,9967.186000000002,testStat,4.745489620138532,18,150,Empirical,selProPerm,0.4105960264900662,scenario3,Balanced,250,selEnergyPerm,0,same
1275,1.463000000000001,R,-0.011233974358974361,18,150,Empirical,ANOSIM,0.7748344370860927,scenario3,Balanced,50,ANOSIM,0,same
1275,16.168000000000003,estat,81.65524248680356,18,150,Empirical,Energy_Aitch_ALL,0.7682119205298014,scenario3,Balanced,50,Energy,0,same
1275,6.120999999999999,permDispF,1.158096859690859,18,150,Empirical,PermDisp2,0.271523178807947,scenario3,Balanced,50,PERMDISP2,0,same
12,1254.3819999999998,testStat,1.9412162943548004,18,150,Empirical,selProPerm,0.8940397350993378,scenario3,Balanced,50,selEnergyPerm,0,same
11325,0.9340000000000046,R,-0.07719047619047624,18,150,Empirical,ANOSIM,0.9006622516556292,scenario3,Unbalanced,150,ANOSIM,0,same
11325,98.146000000000015,estat,285.8556608861936,18,150,Empirical,Energy_Aitch_ALL,0.15894039735099338,scenario3,Unbalanced,150,Energy,0,same
11325,4.1220000000000105,permDispF,5.882089787442991,18,150,Empirical,PermDisp2,0.06622516556291391,scenario3,Unbalanced,150,PERMDISP2,0,same
10,2783.2070000000003,testStat,7.022154534024243,18,150,Empirical,selProPerm,0.046357615894039736,scenario3,Unbalanced,150,selEnergyPerm,1,same
31375,2.3669999999999973,R,-0.005540816326530707,18,150,Empirical,ANOSIM,0.5496688741721855,scenario3,Unbalanced,250,ANOSIM,0,same
31375,446.35900000000004,estat,494.181814824843,18,150,Empirical,Energy_Aitch_ALL,0.019867549668874173,scenario3,Unbalanced,250,Energy,1,same
31375,7.922000000000004,permDispF,3.9971869143125263,18,150,Empirical,PermDisp2,0.2582781456953642,scenario3,Unbalanced,250,PERMDISP2,0,same
19,16972.711000000003,testStat,6.333525703729582,18,150,Empirical,selProPerm,0.13245033112582782,scenario3,Unbalanced,250,selEnergyPerm,0,same
1275,0.7160000000000011,R,0.10553486394557818,18,150,Empirical,ANOSIM,0.026490066225165563,scenario3,Unbalanced,50,ANOSIM,1,same
1275,8.733000000000004,estat,99.90367291041949,18,150,Empirical,Energy_Aitch_ALL,0.15894039735099338,scenario3,Unbalanced,50,Energy,0,same
1275,3.157,permDispF,0.4827947328496751,18,150,Empirical,PermDisp2,0.5165562913907285,scenario3,Unbalanced,50,PERMDISP2,0,same
25,1055.218,testStat,17.244876674761827,18,150,Empirical,selProPerm,0.2251655629139073,scenario3,Unbalanced,50,selEnergyPerm,0,same
11325,1.0610000000000035,R,0.014637019230769101,19,150,Empirical,ANOSIM,0.19205298013245034,scenario3,Balanced,150,ANOSIM,0,same
11325,105.083,estat,281.6623142630192,19,150,Empirical,Energy_Aitch_ALL,0.2251655629139073,scenario3,Balanced,150,Energy,0,same
11325,4.483999999999995,permDispF,0.44715363070062325,19,150,Empirical,PermDisp2,0.5298013245033113,scenario3,Balanced,150,PERMDISP2,0,same
58,3572.018,testStat,64.23890221159647,19,150,Empirical,selProPerm,0.033112582781456956,scenario3,Balanced,150,selEnergyPerm,1,same
31375,2.382000000000005,R,-0.010149839743589722,19,150,Empirical,ANOSIM,0.7814569536423841,scenario3,Balanced,250,ANOSIM,0,same
31375,394.92900000000003,estat,445.5195862142193,19,150,Empirical,Energy_Aitch_ALL,0.6821192052980133,scenario3,Balanced,250,Energy,0,same
31375,7.5260000000000105,permDispF,0.021766133332225077,19,150,Empirical,PermDisp2,0.9139072847682119,scenario3,Balanced,250,PERMDISP2,0,same
3,15137.807,testStat,5.023283255602257,19,150,Empirical,selProPerm,0.10596026490066225,scenario3,Balanced,250,selEnergyPerm,0,same
1275,1.198999999999998,R,-0.013311698717948822,19,150,Empirical,ANOSIM,0.8543046357615894,scenario3,Balanced,50,ANOSIM,0,same
1275,13.533999999999999,estat,83.07251225474488,19,150,Empirical,Energy_Aitch_ALL,0.7814569536423841,scenario3,Balanced,50,Energy,0,same
1275,5.144000000000002,permDispF,1.3121706000674456,19,150,Empirical,PermDisp2,0.271523178807947,scenario3,Balanced,50,PERMDISP2,0,same
12,1460.508,testStat,2.4701113512340545,19,150,Empirical,selProPerm,0.7814569536423841,scenario3,Balanced,50,selEnergyPerm,0,same
11325,0.9400000000000013,R,-0.0019294217687074763,19,150,Empirical,ANOSIM,0.5960264900662252,scenario3,Unbalanced,150,ANOSIM,0,same
11325,100.218,estat,264.5096823094326,19,150,Empirical,Energy_Aitch_ALL,0.609271523178808,scenario3,Unbalanced,150,Energy,0,same
11325,4.134000000000004,permDispF,0.9042102230718116,19,150,Empirical,PermDisp2,0.4966887417218543,scenario3,Unbalanced,150,PERMDISP2,0,same
6,2785.075,testStat,7.355013784844913,19,150,Empirical,selProPerm,0.033112582781456956,scenario3,Unbalanced,150,selEnergyPerm,1,same
31375,2.253000000000007,R,0.16568027210884342,19,150,Empirical,ANOSIM,0.013245033112582781,scenario3,Unbalanced,250,ANOSIM,1,same
31375,424.21999999999997,estat,490.9615161047361,19,150,Empirical,Energy_Aitch_ALL,0.039735099337748346,scenario3,Unbalanced,250,Energy,1,same
31375,7.524999999999984,permDispF,0.42521210332929676,19,150,Empirical,PermDisp2,0.8211920529801324,scenario3,Unbalanced,250,PERMDISP2,0,same
68,16959.665,testStat,109.4569128990725,19,150,Empirical,selProPerm,0.31125827814569534,scenario3,Unbalanced,250,selEnergyPerm,0,same
1275,0.7339999999999982,R,0.07170238095238096,19,150,Empirical,ANOSIM,0.13245033112582782,scenario3,Unbalanced,50,ANOSIM,0,same
1275,8.579999999999998,estat,97.68949417981055,19,150,Empirical,Energy_Aitch_ALL,0.19205298013245034,scenario3,Unbalanced,50,Energy,0,same
